week_start,store_id,location,region,channel,category,units_sold,unit_price,unit_cost,overhead_allocated
2024-09-30,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,13,85.88,41.29,620.0
2024-09-30,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,15,29.8,10.17,620.0
2024-09-30,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,6,466.37,394.7,520.0
2024-09-30,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,28,66.94,41.41,520.0
2024-09-30,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,26,54.24,29.14,520.0
2024-09-30,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,18,66.82,33.39,520.0
2024-09-30,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,20,13.99,5.01,520.0
2024-09-30,S06,"Fresno, CA",Central Valley,In-Store,Consoles,10,419.68,333.91,460.0
2024-09-30,S06,"Fresno, CA",Central Valley,In-Store,Video Games,31,57.56,34.46,460.0
2024-09-30,S06,"Fresno, CA",Central Valley,In-Store,Accessories,23,55.41,31.01,460.0
2024-09-30,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,16,61.97,30.53,460.0
2024-09-30,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,21,10.06,3.51,460.0
2024-09-30,S00,QuickCart Online,National,Online,Consoles,23,448.23,385.39,180.0
2024-09-30,S00,QuickCart Online,National,Online,Video Games,113,65.06,40.3,180.0
2024-09-30,S00,QuickCart Online,National,Online,Accessories,94,55.22,29.7,180.0
2024-09-30,S00,QuickCart Online,National,Online,Collectibles,32,59.37,27.23,180.0
2024-09-30,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,62,20.96,7.37,180.0
2024-10-07,S01,"Monterey, CA",Central Coast,In-Store,Consoles,8,438.37,366.16,480.0
2024-10-07,S01,"Monterey, CA",Central Coast,In-Store,Video Games,30,68.3,43.19,480.0
2024-10-07,S01,"Monterey, CA",Central Coast,In-Store,Accessories,28,45.01,23.55,480.0
2024-10-07,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,12,59.67,28.14,480.0
2024-10-07,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,22,15.49,5.45,480.0
2024-10-07,S02,"Salinas, CA",Central Coast,In-Store,Consoles,7,446.13,369.96,420.0
2024-10-07,S02,"Salinas, CA",Central Coast,In-Store,Video Games,33,53.96,32.49,420.0
2024-10-07,S02,"Salinas, CA",Central Coast,In-Store,Accessories,32,30.75,17.51,420.0
2024-10-07,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,13,31.59,14.6,420.0
2024-10-07,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,14.71,4.94,420.0
2024-10-07,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,7,422.58,344.17,440.0
2024-10-07,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,34,43.38,28.13,440.0
2024-10-07,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,23,50.26,26.75,440.0
2024-10-07,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,14,88.69,44.06,440.0
2024-10-07,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,27.01,9.72,440.0
2024-10-07,S04,"San Jose, CA",Bay Area,In-Store,Consoles,7,455.21,375.8,620.0
2024-10-07,S04,"San Jose, CA",Bay Area,In-Store,Video Games,34,59.72,35.4,620.0
2024-10-07,S04,"San Jose, CA",Bay Area,In-Store,Accessories,34,35.44,19.75,620.0
2024-10-07,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,14,42.43,20.08,620.0
2024-10-07,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,21,32.3,11.03,620.0
2024-10-07,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,6,411.12,349.5,520.0
2024-10-07,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,45,44.97,28.09,520.0
2024-10-07,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,31,21.85,12.35,520.0
2024-10-07,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,13,66.12,31.7,520.0
2024-10-07,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,23,31.24,10.8,520.0
2024-10-07,S06,"Fresno, CA",Central Valley,In-Store,Consoles,7,462.17,365.52,460.0
2024-10-07,S06,"Fresno, CA",Central Valley,In-Store,Video Games,29,63.23,38.57,460.0
2024-10-07,S06,"Fresno, CA",Central Valley,In-Store,Accessories,31,39.72,22.61,460.0
2024-10-07,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,11,30.34,14.17,460.0
2024-10-07,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,18,16.28,5.57,460.0
2024-10-07,S00,QuickCart Online,National,Online,Consoles,23,426.12,347.49,180.0
2024-10-07,S00,QuickCart Online,National,Online,Video Games,111,49.89,31.2,180.0
2024-10-07,S00,QuickCart Online,National,Online,Accessories,93,32.63,17.38,180.0
2024-10-07,S00,QuickCart Online,National,Online,Collectibles,28,69.94,34.12,180.0
2024-10-07,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,66,26.52,8.89,180.0
2024-10-14,S01,"Monterey, CA",Central Coast,In-Store,Consoles,7,409.3,320.99,480.0
2024-10-14,S01,"Monterey, CA",Central Coast,In-Store,Video Games,43,55.45,32.75,480.0
2024-10-14,S01,"Monterey, CA",Central Coast,In-Store,Accessories,27,48.42,25.52,480.0
2024-10-14,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,13,29.87,14.56,480.0
2024-10-14,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,25,16.73,5.71,480.0
2024-10-14,S02,"Salinas, CA",Central Coast,In-Store,Consoles,7,461.65,364.59,420.0
2024-10-14,S02,"Salinas, CA",Central Coast,In-Store,Video Games,42,39.86,25.12,420.0
2024-10-14,S02,"Salinas, CA",Central Coast,In-Store,Accessories,34,28.63,15.71,420.0
2024-10-14,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,18,56.84,26.66,420.0
2024-10-14,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,20,33.24,11.86,420.0
2024-10-14,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,7,458.76,381.11,440.0
2024-10-14,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,38,55.92,34.75,440.0
2024-10-14,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,31,27.93,15.13,440.0
2024-10-14,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,15,75.33,35.95,440.0
2024-10-14,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,19,15.5,5.32,440.0
2024-10-14,S04,"San Jose, CA",Bay Area,In-Store,Consoles,6,480.54,407.75,620.0
2024-10-14,S04,"San Jose, CA",Bay Area,In-Store,Video Games,33,53.08,31.29,620.0
2024-10-14,S04,"San Jose, CA",Bay Area,In-Store,Accessories,35,56.61,31.06,620.0
2024-10-14,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,11,49.13,23.09,620.0
2024-10-14,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,18,9.18,3.17,620.0
2024-10-14,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,8,455.06,369.22,520.0
2024-10-14,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,29,61.11,37.47,520.0
2024-10-14,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,27,25.83,14.1,520.0
2024-10-14,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,12,72.52,36.24,520.0
2024-10-14,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,24,26.12,8.95,520.0
2024-10-14,S06,"Fresno, CA",Central Valley,In-Store,Consoles,9,479.88,390.07,460.0
2024-10-14,S06,"Fresno, CA",Central Valley,In-Store,Video Games,43,44.47,26.99,460.0
2024-10-14,S06,"Fresno, CA",Central Valley,In-Store,Accessories,31,41.8,22.47,460.0
2024-10-14,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,15,32.15,14.69,460.0
2024-10-14,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,16,22.37,7.58,460.0
2024-10-14,S00,QuickCart Online,National,Online,Consoles,17,425.92,356.77,180.0
2024-10-14,S00,QuickCart Online,National,Online,Video Games,105,45.98,27.51,180.0
2024-10-14,S00,QuickCart Online,National,Online,Accessories,74,29.39,15.86,180.0
2024-10-14,S00,QuickCart Online,National,Online,Collectibles,43,88.86,42.5,180.0
2024-10-14,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,62,17.26,6.25,180.0
2024-10-21,S01,"Monterey, CA",Central Coast,In-Store,Consoles,10,404.6,340.92,480.0
2024-10-21,S01,"Monterey, CA",Central Coast,In-Store,Video Games,28,53.1,31.91,480.0
2024-10-21,S01,"Monterey, CA",Central Coast,In-Store,Accessories,34,50.78,28.85,480.0
2024-10-21,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,11,72.77,34.05,480.0
2024-10-21,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,23,20.07,7.19,480.0
2024-10-21,S02,"Salinas, CA",Central Coast,In-Store,Consoles,6,445.08,374.86,420.0
2024-10-21,S02,"Salinas, CA",Central Coast,In-Store,Video Games,36,68.46,42.33,420.0
2024-10-21,S02,"Salinas, CA",Central Coast,In-Store,Accessories,31,28.04,15.15,420.0
2024-10-21,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,15,21.95,11.0,420.0
2024-10-21,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,15.33,5.44,420.0
2024-10-21,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,7,487.75,414.5,440.0
2024-10-21,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,30,42.39,26.63,440.0
2024-10-21,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,26,21.53,11.58,440.0
2024-10-21,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,11,74.24,33.89,440.0
2024-10-21,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,15,28.59,9.98,440.0
2024-10-21,S04,"San Jose, CA",Bay Area,In-Store,Consoles,9,436.14,342.95,620.0
2024-10-21,S04,"San Jose, CA",Bay Area,In-Store,Video Games,29,41.74,26.19,620.0
2024-10-21,S04,"San Jose, CA",Bay Area,In-Store,Accessories,35,58.86,32.78,620.0
2024-10-21,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,11,64.12,31.4,620.0
2024-10-21,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,24,12.15,4.14,620.0
2024-10-21,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,10,477.86,401.9,520.0
2024-10-21,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,42,52.16,31.35,520.0
2024-10-21,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,32,30.12,15.96,520.0
2024-10-21,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,17,52.97,25.27,520.0
2024-10-21,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,18,26.43,8.96,520.0
2024-10-21,S06,"Fresno, CA",Central Valley,In-Store,Consoles,7,433.77,363.96,460.0
2024-10-21,S06,"Fresno, CA",Central Valley,In-Store,Video Games,32,63.94,41.29,460.0
2024-10-21,S06,"Fresno, CA",Central Valley,In-Store,Accessories,30,17.1,9.08,460.0
2024-10-21,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,13,37.43,17.73,460.0
2024-10-21,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,15,24.95,8.63,460.0
2024-10-21,S00,QuickCart Online,National,Online,Consoles,18,400.87,340.44,180.0
2024-10-21,S00,QuickCart Online,National,Online,Video Games,107,46.16,29.25,180.0
2024-10-21,S00,QuickCart Online,National,Online,Accessories,81,38.25,20.8,180.0
2024-10-21,S00,QuickCart Online,National,Online,Collectibles,38,53.83,25.97,180.0
2024-10-21,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,57,17.07,6.06,180.0
2024-10-28,S01,"Monterey, CA",Central Coast,In-Store,Consoles,6,451.32,354.05,480.0
2024-10-28,S01,"Monterey, CA",Central Coast,In-Store,Video Games,42,42.89,27.58,480.0
2024-10-28,S01,"Monterey, CA",Central Coast,In-Store,Accessories,24,35.84,18.92,480.0
2024-10-28,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,15,77.54,37.81,480.0
2024-10-28,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,26.53,9.06,480.0
2024-10-28,S02,"Salinas, CA",Central Coast,In-Store,Consoles,8,459.6,360.7,420.0
2024-10-28,S02,"Salinas, CA",Central Coast,In-Store,Video Games,44,45.26,28.04,420.0
2024-10-28,S02,"Salinas, CA",Central Coast,In-Store,Accessories,35,17.6,9.97,420.0
2024-10-28,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,11,58.06,29.09,420.0
2024-10-28,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,20,18.23,6.51,420.0
2024-10-28,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,10,425.58,332.95,440.0
2024-10-28,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,28,48.12,31.16,440.0
2024-10-28,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,36,18.37,10.33,440.0
2024-10-28,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,15,32.26,15.53,440.0
2024-10-28,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,18,24.63,8.34,440.0
2024-10-28,S04,"San Jose, CA",Bay Area,In-Store,Consoles,9,440.52,346.98,620.0
2024-10-28,S04,"San Jose, CA",Bay Area,In-Store,Video Games,39,49.74,30.71,620.0
2024-10-28,S04,"San Jose, CA",Bay Area,In-Store,Accessories,31,53.73,28.57,620.0
2024-10-28,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,12,47.11,22.25,620.0
2024-10-28,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,17,33.96,11.82,620.0
2024-10-28,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,8,430.52,370.38,520.0
2024-10-28,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,32,50.15,31.91,520.0
2024-10-28,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,28,46.66,25.94,520.0
2024-10-28,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,15,33.97,16.74,520.0
2024-10-28,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,25,15.35,5.62,520.0
2024-10-28,S06,"Fresno, CA",Central Valley,In-Store,Consoles,8,438.71,367.88,460.0
2024-10-28,S06,"Fresno, CA",Central Valley,In-Store,Video Games,45,56.87,35.32,460.0
2024-10-28,S06,"Fresno, CA",Central Valley,In-Store,Accessories,36,27.58,14.87,460.0
2024-10-28,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,12,78.9,36.06,460.0
2024-10-28,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,24,26.24,8.98,460.0
2024-10-28,S00,QuickCart Online,National,Online,Consoles,22,454.63,388.67,180.0
2024-10-28,S00,QuickCart Online,National,Online,Video Games,76,40.13,24.52,180.0
2024-10-28,S00,QuickCart Online,National,Online,Accessories,60,30.52,16.92,180.0
2024-10-28,S00,QuickCart Online,National,Online,Collectibles,32,75.78,34.89,180.0
2024-10-28,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,50,31.95,11.44,180.0
2024-11-04,S01,"Monterey, CA",Central Coast,In-Store,Consoles,9,478.29,379.37,480.0
2024-11-04,S01,"Monterey, CA",Central Coast,In-Store,Video Games,42,59.69,37.29,480.0
2024-11-04,S01,"Monterey, CA",Central Coast,In-Store,Accessories,35,40.79,21.99,480.0
2024-11-04,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,16,59.34,27.28,480.0
2024-11-04,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,16,28.27,9.74,480.0
2024-11-04,S02,"Salinas, CA",Central Coast,In-Store,Consoles,10,440.65,374.62,420.0
2024-11-04,S02,"Salinas, CA",Central Coast,In-Store,Video Games,43,45.8,28.83,420.0
2024-11-04,S02,"Salinas, CA",Central Coast,In-Store,Accessories,30,14.51,8.2,420.0
2024-11-04,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,13,40.33,18.47,420.0
2024-11-04,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,12.74,4.46,420.0
2024-11-04,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,7,404.05,338.99,440.0
2024-11-04,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,34,52.37,32.78,440.0
2024-11-04,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,29,23.99,12.92,440.0
2024-11-04,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,14,28.25,12.99,440.0
2024-11-04,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,10.23,3.54,440.0
2024-11-04,S04,"San Jose, CA",Bay Area,In-Store,Consoles,6,449.18,378.41,620.0
2024-11-04,S04,"San Jose, CA",Bay Area,In-Store,Video Games,29,43.05,26.85,620.0
2024-11-04,S04,"San Jose, CA",Bay Area,In-Store,Accessories,29,43.35,23.12,620.0
2024-11-04,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,15,70.5,32.98,620.0
2024-11-04,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,16,28.42,9.77,620.0
2024-11-04,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,10,407.96,340.27,520.0
2024-11-04,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,34,49.45,30.11,520.0
2024-11-04,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,30,15.09,8.14,520.0
2024-11-04,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,18,62.14,31.29,520.0
2024-11-04,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,20,12.65,4.23,520.0
2024-11-04,S06,"Fresno, CA",Central Valley,In-Store,Consoles,10,418.97,339.22,460.0
2024-11-04,S06,"Fresno, CA",Central Valley,In-Store,Video Games,41,64.58,38.49,460.0
2024-11-04,S06,"Fresno, CA",Central Valley,In-Store,Accessories,22,56.7,32.52,460.0
2024-11-04,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,17,76.41,34.89,460.0
2024-11-04,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,23,11.78,4.1,460.0
2024-11-04,S00,QuickCart Online,National,Online,Consoles,16,419.9,345.63,180.0
2024-11-04,S00,QuickCart Online,National,Online,Video Games,78,54.7,33.1,180.0
2024-11-04,S00,QuickCart Online,National,Online,Accessories,74,46.85,24.84,180.0
2024-11-04,S00,QuickCart Online,National,Online,Collectibles,41,20.29,9.82,180.0
2024-11-04,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,58,10.09,3.42,180.0
2024-11-11,S01,"Monterey, CA",Central Coast,In-Store,Consoles,7,477.92,396.52,480.0
2024-11-11,S01,"Monterey, CA",Central Coast,In-Store,Video Games,27,58.64,34.57,480.0
2024-11-11,S01,"Monterey, CA",Central Coast,In-Store,Accessories,27,26.21,14.92,480.0
2024-11-11,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,16,79.5,36.32,480.0
2024-11-11,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,25,25.24,8.6,480.0
2024-11-11,S02,"Salinas, CA",Central Coast,In-Store,Consoles,8,496.66,390.95,420.0
2024-11-11,S02,"Salinas, CA",Central Coast,In-Store,Video Games,32,65.0,40.43,420.0
2024-11-11,S02,"Salinas, CA",Central Coast,In-Store,Accessories,24,36.53,20.01,420.0
2024-11-11,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,18,20.5,9.59,420.0
2024-11-11,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,21,17.34,6.0,420.0
2024-11-11,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,7,433.68,350.35,440.0
2024-11-11,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,38,46.09,29.94,440.0
2024-11-11,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,29,50.54,28.15,440.0
2024-11-11,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,17,81.33,40.27,440.0
2024-11-11,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,15,22.87,7.83,440.0
2024-11-11,S04,"San Jose, CA",Bay Area,In-Store,Consoles,7,488.72,407.04,620.0
2024-11-11,S04,"San Jose, CA",Bay Area,In-Store,Video Games,28,50.47,32.73,620.0
2024-11-11,S04,"San Jose, CA",Bay Area,In-Store,Accessories,30,42.15,22.55,620.0
2024-11-11,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,12,29.69,14.92,620.0
2024-11-11,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,25,17.23,6.06,620.0
2024-11-11,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,7,412.86,339.95,520.0
2024-11-11,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,42,64.88,39.46,520.0
2024-11-11,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,32,37.57,19.91,520.0
2024-11-11,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,18,87.3,40.42,520.0
2024-11-11,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,25,31.93,10.97,520.0
2024-11-11,S06,"Fresno, CA",Central Valley,In-Store,Consoles,8,493.86,389.51,460.0
2024-11-11,S06,"Fresno, CA",Central Valley,In-Store,Video Games,32,65.39,41.46,460.0
2024-11-11,S06,"Fresno, CA",Central Valley,In-Store,Accessories,33,53.61,29.23,460.0
2024-11-11,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,14,50.01,25.05,460.0
2024-11-11,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,25,32.33,11.06,460.0
2024-11-11,S00,QuickCart Online,National,Online,Consoles,25,409.68,325.35,180.0
2024-11-11,S00,QuickCart Online,National,Online,Video Games,106,57.36,34.73,180.0
2024-11-11,S00,QuickCart Online,National,Online,Accessories,77,24.39,13.06,180.0
2024-11-11,S00,QuickCart Online,National,Online,Collectibles,41,44.15,21.59,180.0
2024-11-11,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,53,21.56,7.63,180.0
2024-11-18,S01,"Monterey, CA",Central Coast,In-Store,Consoles,17,436.4,370.45,480.0
2024-11-18,S01,"Monterey, CA",Central Coast,In-Store,Video Games,68,43.13,25.92,480.0
2024-11-18,S01,"Monterey, CA",Central Coast,In-Store,Accessories,41,48.4,25.33,480.0
2024-11-18,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,24,47.91,23.55,480.0
2024-11-18,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,49,27.94,9.35,480.0
2024-11-18,S02,"Salinas, CA",Central Coast,In-Store,Consoles,19,497.56,422.98,420.0
2024-11-18,S02,"Salinas, CA",Central Coast,In-Store,Video Games,68,48.75,30.1,420.0
2024-11-18,S02,"Salinas, CA",Central Coast,In-Store,Accessories,47,32.22,16.91,420.0
2024-11-18,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,31,45.63,21.49,420.0
2024-11-18,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,41,27.56,9.74,420.0
2024-11-18,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,16,486.58,410.44,440.0
2024-11-18,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,69,52.55,33.65,440.0
2024-11-18,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,41,58.81,32.41,440.0
2024-11-18,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,26,70.46,34.02,440.0
2024-11-18,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,39,24.77,8.28,440.0
2024-11-18,S04,"San Jose, CA",Bay Area,In-Store,Consoles,14,438.8,352.78,620.0
2024-11-18,S04,"San Jose, CA",Bay Area,In-Store,Video Games,80,52.84,32.51,620.0
2024-11-18,S04,"San Jose, CA",Bay Area,In-Store,Accessories,58,16.45,9.06,620.0
2024-11-18,S04,"San Jose, CA",Bay Area,In-Store,Collectibles,22,77.09,36.82,620.0
2024-11-18,S04,"San Jose, CA",Bay Area,In-Store,Trade-Ins/Used Games,44,11.83,4.26,620.0
2024-11-18,S05,"Sacramento, CA",Central Valley,In-Store,Consoles,19,468.61,370.25,520.0
2024-11-18,S05,"Sacramento, CA",Central Valley,In-Store,Video Games,65,52.53,31.52,520.0
2024-11-18,S05,"Sacramento, CA",Central Valley,In-Store,Accessories,57,46.07,24.58,520.0
2024-11-18,S05,"Sacramento, CA",Central Valley,In-Store,Collectibles,27,36.51,17.86,520.0
2024-11-18,S05,"Sacramento, CA",Central Valley,In-Store,Trade-Ins/Used Games,47,28.91,10.34,520.0
2024-11-18,S06,"Fresno, CA",Central Valley,In-Store,Consoles,12,410.42,334.84,460.0
2024-11-18,S06,"Fresno, CA",Central Valley,In-Store,Video Games,63,54.71,33.53,460.0
2024-11-18,S06,"Fresno, CA",Central Valley,In-Store,Accessories,63,37.02,21.28,460.0
2024-11-18,S06,"Fresno, CA",Central Valley,In-Store,Collectibles,25,45.64,22.49,460.0
2024-11-18,S06,"Fresno, CA",Central Valley,In-Store,Trade-Ins/Used Games,48,23.14,8.23,460.0
2024-11-18,S00,QuickCart Online,National,Online,Consoles,33,485.88,385.63,180.0
2024-11-18,S00,QuickCart Online,National,Online,Video Games,197,51.59,31.38,180.0
2024-11-18,S00,QuickCart Online,National,Online,Accessories,162,34.08,18.98,180.0
2024-11-18,S00,QuickCart Online,National,Online,Collectibles,56,28.21,13.14,180.0
2024-11-18,S00,QuickCart Online,National,Online,Trade-Ins/Used Games,108,15.33,5.34,180.0
2024-11-25,S01,"Monterey, CA",Central Coast,In-Store,Consoles,19,453.35,353.37,480.0
2024-11-25,S01,"Monterey, CA",Central Coast,In-Store,Video Games,82,46.14,28.86,480.0
2024-11-25,S01,"Monterey, CA",Central Coast,In-Store,Accessories,54,32.46,17.1,480.0
2024-11-25,S01,"Monterey, CA",Central Coast,In-Store,Collectibles,29,36.13,17.42,480.0
2024-11-25,S01,"Monterey, CA",Central Coast,In-Store,Trade-Ins/Used Games,41,22.94,8.29,480.0
2024-11-25,S02,"Salinas, CA",Central Coast,In-Store,Consoles,12,413.83,344.54,420.0
2024-11-25,S02,"Salinas, CA",Central Coast,In-Store,Video Games,51,64.61,40.73,420.0
2024-11-25,S02,"Salinas, CA",Central Coast,In-Store,Accessories,64,27.43,15.72,420.0
2024-11-25,S02,"Salinas, CA",Central Coast,In-Store,Collectibles,21,48.19,22.39,420.0
2024-11-25,S02,"Salinas, CA",Central Coast,In-Store,Trade-Ins/Used Games,43,24.28,8.66,420.0
2024-11-25,S03,"Santa Cruz, CA",Central Coast,In-Store,Consoles,16,477.73,379.1,440.0
2024-11-25,S03,"Santa Cruz, CA",Central Coast,In-Store,Video Games,67,56.37,36.46,440.0
2024-11-25,S03,"Santa Cruz, CA",Central Coast,In-Store,Accessories,43,27.47,14.91,440.0
2024-11-25,S03,"Santa Cruz, CA",Central Coast,In-Store,Collectibles,25,23.74,11.31,440.0
2024-11-25,S03,"Santa Cruz, CA",Central Coast,In-Store,Trade-Ins/Used Games,40,16.32,5.5,440.0
